Uuid,Void/Retire,Short name:en,Fully specified name:en,Short name:fr,Fully specified name:fr,Data class,Data Type,_version:1,_order:500
2a01911b-1fde-44c3-907c-fb0eee61ab61,,OXYTOCINE,OXYTOCINE,OXYTOCINE,OXYTOCINE,Drug,N/A,,
69c8ffbb-16fb-4589-9438-117db3dccf3e,,PYGEUM AFRICANUMEXATRACT,PYGEUM AFRICANUMEXATRACT,PYGEUM AFRICANUMEXATRACT,PYGEUM AFRICANUMEXATRACT,Drug,N/A,,
29e47446-97b1-48cc-ba8b-a6cb60ae6ef2,,MESALAZINE,MESALAZINE,MESALAZINE,MESALAZINE,Drug,N/A,,
ff4244e4-ad31-481e-bd94-70150fbcaf80,,DIHYDROERGOTAMINE,DIHYDROERGOTAMINE,DIHYDROERGOTAMINE,DIHYDROERGOTAMINE,Drug,N/A,,
e13a1986-f81c-4e75-a50b-56549903fcd8,,EXTRAIT DE GINKGO BILOBA,EXTRAIT DE GINKGO BILOBA,EXTRAIT DE GINKGO BILOBA,EXTRAIT DE GINKGO BILOBA,Drug,N/A,,
a8d7ad7c-3b2c-4d7f-a919-945f67ae0aac,,ACETYL LEUCINE,ACETYL LEUCINE,ACETYL LEUCINE,ACETYL LEUCINE,Drug,N/A,,
c3985531-defe-409c-ae97-6274fa13b30f,,SULFATE  FERREUX,SULFATE  FERREUX,SULFATE  FERREUX,SULFATE  FERREUX,Drug,N/A,,
0ed0531d-3123-4ed1-be40-d7f72b09777a,,SULFATE  FERREUX B9,SULFATE  FERREUX B9,SULFATE  FERREUX B9,SULFATE  FERREUX B9,Drug,N/A,,
56cd9bff-3a5f-4348-b682-ad0cd85ba8f0,,TAXOTERE,TAXOTERE,TAXOTERE,TAXOTERE,Drug,N/A,,
88c62d66-2bd4-4c8f-a093-7ec6388f635d,,THÉOPHYLLINE,THÉOPHYLLINE,THÉOPHYLLINE,THÉOPHYLLINE,Drug,N/A,,
808fa5b0-3239-4084-a885-d16b3a686d15,,CARBAMAZÉPINE,CARBAMAZÉPINE,CARBAMAZÉPINE,CARBAMAZÉPINE,Drug,N/A,,
236c8dbe-37a5-4479-8665-eb8cde9bf5cc,,FEXOFÉNADINE,FEXOFÉNADINE,FEXOFÉNADINE,FEXOFÉNADINE,Drug,N/A,,
17fbcbf0-2425-4bf9-b05b-a6bb2d636a49,,LORAZÉPAM,LORAZÉPAM,LORAZÉPAM,LORAZÉPAM,Drug,N/A,,
e065ce26-c521-4944-9fd8-d50e7329dd4b,,NIFÉDIPINE / ATÉNOLOL,NIFÉDIPINE / ATÉNOLOL,NIFÉDIPINE / ATÉNOLOL,NIFÉDIPINE / ATÉNOLOL,Drug,N/A,,
d5b3ba9c-65ca-40d9-ba2e-3cf05814201e,,ATÉNOLOL / CHLORTALIDONE,ATÉNOLOL / CHLORTALIDONE,ATÉNOLOL / CHLORTALIDONE,ATÉNOLOL / CHLORTALIDONE,Drug,N/A,,
53f32f8e-beee-4ede-a9f5-059501dc9b87,,ATÉNOLOL                                                     ,ATÉNOLOL                                                     ,ATÉNOLOL                                                     ,ATÉNOLOL                                                     ,Drug,N/A,,
5b33f3b4-99b6-4662-8e1a-068c04a5a5cc,,BENDROFLUMÉTHIAZIDE / RÉSERPINE      ,BENDROFLUMÉTHIAZIDE / RÉSERPINE      ,BENDROFLUMÉTHIAZIDE / RÉSERPINE      ,BENDROFLUMÉTHIAZIDE / RÉSERPINE      ,Drug,N/A,,
1e91f848-7aaa-4020-a0db-96770d8b0bbf,,AMLODIPINE                                                 ,AMLODIPINE                                                 ,AMLODIPINE                                                 ,AMLODIPINE                                                 ,Drug,N/A,,
b908e191-a5d1-45b9-b225-1d77a832d6bf,,THEOPHYLLINE                                             ,THEOPHYLLINE                                             ,THEOPHYLLINE                                             ,THEOPHYLLINE                                             ,Drug,N/A,,
2dbb91de-4bcf-4868-b451-a15cac353645,,MÉTRONIDAZOLE / NÉOMYCINE / NYSTA,MÉTRONIDAZOLE / NÉOMYCINE / NYSTA,MÉTRONIDAZOLE / NÉOMYCINE / NYSTA,MÉTRONIDAZOLE / NÉOMYCINE / NYSTA,Drug,N/A,,
f6105ed0-6259-443b-840c-c422a3efdf23,,RAMIPRIL                                                       ,RAMIPRIL                                                       ,RAMIPRIL                                                       ,RAMIPRIL                                                       ,Drug,N/A,,
9d4d1c58-4d69-47d0-b93c-72f1a70efce1,,FENTICONAZOLE                                          ,FENTICONAZOLE                                          ,FENTICONAZOLE                                          ,FENTICONAZOLE                                          ,Drug,N/A,,
1736a2d8-784d-4d05-bda8-c84fb3ddf6ae,,TERPINE CODEINE                                        ,TERPINE CODEINE                                        ,TERPINE CODEINE                                        ,TERPINE CODEINE                                        ,Drug,N/A,,
c5918060-0651-42a6-b64e-06c34e077eb5,,TERPINE                                                         ,TERPINE                                                         ,TERPINE                                                         ,TERPINE                                                         ,Drug,N/A,,
dc8a0dee-641b-42db-a273-6821d2f94c0c,,VACCIN TÉTANIQUE                                     ,VACCIN TÉTANIQUE                                     ,VACCIN TÉTANIQUE                                     ,VACCIN TÉTANIQUE                                     ,Drug,N/A,,
04e69dd2-644a-40a7-8d24-bfbdd199d96b,,ANATOXINE TÉTANIQUE                              ,ANATOXINE TÉTANIQUE                              ,ANATOXINE TÉTANIQUE                              ,ANATOXINE TÉTANIQUE                              ,Drug,N/A,,
0ffc881c-1e44-4b1f-90b5-2e434e78e497,,TETRACYCLINE                                              ,TETRACYCLINE                                              ,TETRACYCLINE                                              ,TETRACYCLINE                                              ,Drug,N/A,,
72ad4799-d596-4d26-8a9e-c9cab0abfd85,,DOXYCYCLINE                                                ,DOXYCYCLINE                                                ,DOXYCYCLINE                                                ,DOXYCYCLINE                                                ,Drug,N/A,,
5f934679-1386-435c-8d8e-32658e3c288f,,TIAPRIDE                                                        ,TIAPRIDE                                                        ,TIAPRIDE                                                        ,TIAPRIDE                                                        ,Drug,N/A,,
0a789c9a-3410-46b0-bf59-769576333530,,IMIPÉNÈME / CILASTATINE SODIQUE        ,IMIPÉNÈME / CILASTATINE SODIQUE        ,IMIPÉNÈME / CILASTATINE SODIQUE        ,IMIPÉNÈME / CILASTATINE SODIQUE        ,Drug,N/A,,
14100601-c1b8-48bc-a7ad-1730c07411fc,,DILTIAZEM                                                     ,DILTIAZEM                                                     ,DILTIAZEM                                                     ,DILTIAZEM                                                     ,Drug,N/A,,
dcb1cf2e-23e2-4cf5-8354-0a452afd3881,,TIMOLOL                                                         ,TIMOLOL                                                         ,TIMOLOL                                                         ,TIMOLOL                                                         ,Drug,N/A,,
5ab13e27-5894-454f-8e9d-f24483619a8b,,TIMOLOL                                                        ,TIMOLOL                                                        ,TIMOLOL                                                        ,TIMOLOL                                                        ,Drug,N/A,,
add6a4bb-ea29-4a40-a33a-28e714006677,,TINIDAZOLE                                                   ,TINIDAZOLE                                                   ,TINIDAZOLE                                                   ,TINIDAZOLE                                                   ,Drug,N/A,,
5620e22c-f561-4f6b-8425-843b892100d9,,RACECADOTRIL                                             ,RACECADOTRIL                                             ,RACECADOTRIL                                             ,RACECADOTRIL                                             ,Drug,N/A,,
b4ae8e08-7dae-4a7a-9f98-902a44752865,,LORATADINE                                                  ,LORATADINE                                                  ,LORATADINE                                                  ,LORATADINE                                                  ,Drug,N/A,,
a24c80ac-c87a-437a-a654-e649121458b1,,NIDOCAINE / CARRAGHÉNATES / DIOXY D,NIDOCAINE / CARRAGHÉNATES / DIOXY D,NIDOCAINE / CARRAGHÉNATES / DIOXY D,NIDOCAINE / CARRAGHÉNATES / DIOXY D,Drug,N/A,,
ed267e1e-8309-410c-b91b-b00f964d8dac,,CARRAGHÉNATES / DIOXY DE TITANE / OX,CARRAGHÉNATES / DIOXY DE TITANE / OX,CARRAGHÉNATES / DIOXY DE TITANE / OX,CARRAGHÉNATES / DIOXY DE TITANE / OX,Drug,N/A,,
f96b3560-528d-4ace-9cb2-13379e3db52f,,DEXAMÉTHASONE TOBRAMYCINE            ,DEXAMÉTHASONE TOBRAMYCINE            ,DEXAMÉTHASONE TOBRAMYCINE            ,DEXAMÉTHASONE TOBRAMYCINE            ,Drug,N/A,,
582720c9-671b-4f8a-8eca-f4289672c45c,,TOBRAMYCINE,TOBRAMYCINE,TOBRAMYCINE,TOBRAMYCINE,Drug,N/A,,
407af0d8-9a93-4368-a8fa-488dc4070e90,,ALPHA TOCOPHEROL                                   ,ALPHA TOCOPHEROL                                   ,ALPHA TOCOPHEROL                                   ,ALPHA TOCOPHEROL                                   ,Drug,N/A,,
4617394b-5751-4413-8ad3-d66f684456f3,,ASCORBATE DE DL-LYSINE / ASCORBATE   ,ASCORBATE DE DL-LYSINE / ASCORBATE   ,ASCORBATE DE DL-LYSINE / ASCORBATE   ,ASCORBATE DE DL-LYSINE / ASCORBATE   ,Drug,N/A,,
00ef348c-b375-4205-b77f-e5617438fcab,,ACIDE ALGINIQUE / HYDROXYDE D'ALUM,ACIDE ALGINIQUE / HYDROXYDE D'ALUM,ACIDE ALGINIQUE / HYDROXYDE D'ALUM,ACIDE ALGINIQUE / HYDROXYDE D'ALUM,Drug,N/A,,
7defb9d5-0ad2-407c-a513-8e403f75b1ef,,OXOMÉMAZINE                                            ,OXOMÉMAZINE                                            ,OXOMÉMAZINE                                            ,OXOMÉMAZINE                                            ,Drug,N/A,,
99f69510-bd8f-4ab0-a208-ede85babbd49,,TRIAMCINOLONE                                         ,TRIAMCINOLONE                                         ,TRIAMCINOLONE                                         ,TRIAMCINOLONE                                         ,Drug,N/A,,
fa3241ac-9adb-402e-a6ca-48145595f74b,,TORASEMIDE                                                ,TORASEMIDE                                                ,TORASEMIDE                                                ,TORASEMIDE                                                ,Drug,N/A,,
f57903ac-2671-418e-8ddd-c9b0136a650e,,PENTOXIFYLLINE                                           ,PENTOXIFYLLINE                                           ,PENTOXIFYLLINE                                           ,PENTOXIFYLLINE                                           ,Drug,N/A,,
e21e4590-2dcc-47b2-8ac4-39e665533178,,GLUCONATE FERREUX / GLUCONATE DE  ,GLUCONATE FERREUX / GLUCONATE DE  ,GLUCONATE FERREUX / GLUCONATE DE  ,GLUCONATE FERREUX / GLUCONATE DE  ,Drug,N/A,,
87b34986-1468-40bc-ac13-04ad883380f5,,AMPICILLINE                                                  ,AMPICILLINE                                                  ,AMPICILLINE                                                  ,AMPICILLINE                                                  ,Drug,N/A,,
92300076-9733-4381-ac64-bc2b12aa06fd,,AMPICILLINE                                                 ,AMPICILLINE                                                 ,AMPICILLINE                                                 ,AMPICILLINE                                                 ,Drug,N/A,,
8069e862-1631-4879-9189-8fb87095ab76,,CHLORHYDRATE DE  TRAMADOL               ,CHLORHYDRATE DE  TRAMADOL               ,CHLORHYDRATE DE  TRAMADOL               ,CHLORHYDRATE DE  TRAMADOL               ,Drug,N/A,,
8e464cad-5c57-48cf-acb6-c6e5eae8b6a1,,TRAMADOL HCL                                           ,TRAMADOL HCL                                           ,TRAMADOL HCL                                           ,TRAMADOL HCL                                           ,Drug,N/A,,
dd0ce87e-7cf6-41c9-bd70-653b321e8324,,LACTULOSE                                                   ,LACTULOSE                                                   ,LACTULOSE                                                   ,LACTULOSE                                                   ,Drug,N/A,,
aa7826ee-41e2-4cb0-a200-4919630e8b10,,CLORAZÉPATE                                                ,CLORAZÉPATE                                                ,CLORAZÉPATE                                                ,CLORAZÉPATE                                                ,Drug,N/A,,
2d47e35d-2dcc-4cf7-84b9-5c185b696c82,,TRAVOPROST                                                ,TRAVOPROST                                                ,TRAVOPROST                                                ,TRAVOPROST                                                ,Drug,N/A,,
f6e226bd-8932-4fd6-aca2-4ee734dc2e58,,LEVOFLOXACINE                                           ,LEVOFLOXACINE                                           ,LEVOFLOXACINE                                           ,LEVOFLOXACINE                                           ,Drug,N/A,,
c8bd67bc-8a74-42b0-aa44-11b5caef3ce9,,IBUPROFÉNE/PARACETAMOL / CAFIENE  ,IBUPROFÉNE/PARACETAMOL / CAFIENE  ,IBUPROFÉNE/PARACETAMOL / CAFIENE  ,IBUPROFÉNE/PARACETAMOL / CAFIENE  ,Drug,N/A,,
8c0b97c9-dd3f-4018-bb34-bc0992d0e5c4,,RAMIPRIL                                                      ,RAMIPRIL                                                      ,RAMIPRIL                                                      ,RAMIPRIL                                                      ,Drug,N/A,,
c0741ee0-4d6a-439d-9539-8a3da64fdd3e,,PARACETAMOL / PSEUDOEPHEDRINE     ,PARACETAMOL / PSEUDOEPHEDRINE     ,PARACETAMOL / PSEUDOEPHEDRINE     ,PARACETAMOL / PSEUDOEPHEDRINE     ,Drug,N/A,,
d4452e66-b17f-419e-acd5-4e9e46e486ff,,TRIMÉTAZIDINE                                            ,TRIMÉTAZIDINE                                            ,TRIMÉTAZIDINE                                            ,TRIMÉTAZIDINE                                            ,Drug,N/A,,
4dc5f116-bdfc-475c-a64c-42887e642b92,,TRIMETAZIDINE,TRIMETAZIDINE,TRIMETAZIDINE,TRIMETAZIDINE,Drug,N/A,,
a5eb94b9-0705-41a4-89d5-f2399aafe7f0,,RAMIPRIL / HYDROCHLOROTHIAZIDE,RAMIPRIL / HYDROCHLOROTHIAZIDE,RAMIPRIL / HYDROCHLOROTHIAZIDE,RAMIPRIL / HYDROCHLOROTHIAZIDE,Drug,N/A,,
b7fb23a0-0b93-4acf-b001-0a1d5c73a86a,,PIRIBÉDIL,PIRIBÉDIL,PIRIBÉDIL,PIRIBÉDIL,Drug,N/A,,
8f3053a0-32de-4936-af87-938f8f191d63,,SUCRALFATE,SUCRALFATE,SUCRALFATE,SUCRALFATE,Drug,N/A,,
ab27a669-c2ba-4764-8d4b-c05d07ad03af,,SACCHAROMYCES BOULARDII,SACCHAROMYCES BOULARDII,SACCHAROMYCES BOULARDII,SACCHAROMYCES BOULARDII,Drug,N/A,,
71a5b960-60e2-46bd-aa78-abd0d1faa9ae,,IOPROMIDE,IOPROMIDE,IOPROMIDE,IOPROMIDE,Drug,N/A,,
306a2147-8800-41fa-b9f3-070023c8743c,,AC ASCORBIQUE,AC ASCORBIQUE,AC ASCORBIQUE,AC ASCORBIQUE,Drug,N/A,,
f14332ba-5cf9-408f-b32e-d81890d01ccd,,CLOBAZAM,CLOBAZAM,CLOBAZAM,CLOBAZAM,Drug,N/A,,
6725e2f7-34a5-4871-8755-134a2a3dc35b,,TAMSULOSIN HCL,TAMSULOSIN HCL,TAMSULOSIN HCL,TAMSULOSIN HCL,Drug,N/A,,
caba30e8-b963-4486-98ce-dc1bb6c71862,,URIDINE,URIDINE,URIDINE,URIDINE,Drug,N/A,,
c53f0593-2486-4e11-a2ff-be458dfe3751,,PYRIDOXINE / MAGNESIUM,PYRIDOXINE / MAGNESIUM,PYRIDOXINE / MAGNESIUM,PYRIDOXINE / MAGNESIUM,Drug,N/A,,
1bde3e0c-56d9-45b5-82fd-38a8a41dccab,,VALOPROATE NA,VALOPROATE NA,VALOPROATE NA,VALOPROATE NA,Drug,N/A,,
f88d941a-566b-4d7d-b017-f917c8f9724e,,DIHYDROERGOCRYPTINE / CAFEINE,DIHYDROERGOCRYPTINE / CAFEINE,DIHYDROERGOCRYPTINE / CAFEINE,DIHYDROERGOCRYPTINE / CAFEINE,Drug,N/A,,
f11f82ca-ef13-477c-a35f-34345486caaf,,HIDROSMINE,HIDROSMINE,HIDROSMINE,HIDROSMINE,Drug,N/A,,
cb11e909-2d2f-4550-9e9d-6db3d52d44f5,,VÉRAPAMIL,VÉRAPAMIL,VÉRAPAMIL,VÉRAPAMIL,Drug,N/A,,
d837e98c-b127-419d-9760-43c1f3d93b8c,,RIMEXOLONE,RIMEXOLONE,RIMEXOLONE,RIMEXOLONE,Drug,N/A,,
b24df1e0-0413-4e70-a1ec-1a104b20aed6,,DIMETHINDENEMALEATE / PHENYL EPHE,DIMETHINDENEMALEATE / PHENYL EPHE,DIMETHINDENEMALEATE / PHENYL EPHE,DIMETHINDENEMALEATE / PHENYL EPHE,Drug,N/A,,
644b2346-762f-4746-b171-8344aab5bb6b,,MULTIVITAMINE,MULTIVITAMINE,MULTIVITAMINE,MULTIVITAMINE,Drug,N/A,,
ade0c5eb-05fa-4556-b7d8-a96099849058,,FLUOCINOLONE,FLUOCINOLONE,FLUOCINOLONE,FLUOCINOLONE,Drug,N/A,,
09ba1cfc-9e8a-4e34-808d-e01498b463ca,,TIEMONIUM,TIEMONIUM,TIEMONIUM,TIEMONIUM,Drug,N/A,,
651652be-a88d-46c2-959c-c716fc73b2a5,,BENZALKONIUM CHLORURE,BENZALKONIUM CHLORURE,BENZALKONIUM CHLORURE,BENZALKONIUM CHLORURE,Drug,N/A,,
67316dab-91e5-474a-ac66-54045757d660,,GLUCONATE DE CHLORHEXIDINE / CHLO,GLUCONATE DE CHLORHEXIDINE / CHLO,GLUCONATE DE CHLORHEXIDINE / CHLO,GLUCONATE DE CHLORHEXIDINE / CHLO,Drug,N/A,,
aa760fbe-0431-4d1a-99eb-130bd10d2dad,,VITAMINE K1,VITAMINE K1,VITAMINE K1,VITAMINE K1,Drug,N/A,,
01b12a42-319b-4237-8e44-299c20045eeb,,VITAMINE C,VITAMINE C,VITAMINE C,VITAMINE C,Drug,N/A,,
7d9abf2e-7e91-4268-a441-c8e5b9706075,,PICLOXYDINE,PICLOXYDINE,PICLOXYDINE,PICLOXYDINE,Drug,N/A,,
608e7389-4bcd-43b7-bcd5-1f948954fe2f,,URIDINE / THYMIDINE / CYTIDINE / GUANO,URIDINE / THYMIDINE / CYTIDINE / GUANO,URIDINE / THYMIDINE / CYTIDINE / GUANO,URIDINE / THYMIDINE / CYTIDINE / GUANO,Drug,N/A,,
f213ab68-90fb-4fc1-98d6-467dd9801d95,,CYANOCOBALAMINE,CYANOCOBALAMINE,CYANOCOBALAMINE,CYANOCOBALAMINE,Drug,N/A,,
a982db0a-b513-4bb9-8afe-1a727b30b301,,VITAMINE B1/B6,VITAMINE B1/B6,VITAMINE B1/B6,VITAMINE B1/B6,Drug,N/A,,
fa1425d1-1ceb-42f5-b2a6-718e927c199e,,METOPIMAZINE,METOPIMAZINE,METOPIMAZINE,METOPIMAZINE,Drug,N/A,,
5a34ecc0-84ce-4d29-8832-b926d5ec67d1,,DICLOFENAC K,DICLOFENAC K,DICLOFENAC K,DICLOFENAC K,Drug,N/A,,
fc3e10b8-da5f-43de-89c2-100a859e758a,,DICLOFENAC NA,DICLOFENAC NA,DICLOFENAC NA,DICLOFENAC NA,Drug,N/A,,
11f9ddeb-5855-4563-a4df-5ce70846c80f,,METOCLOPRAMIDE,METOCLOPRAMIDE,METOCLOPRAMIDE,METOCLOPRAMIDE,Drug,N/A,,
d512142d-a89d-4c02-a46d-84d7e12ecd7c,,TRAMADOL,TRAMADOL,TRAMADOL,TRAMADOL,Drug,N/A,,
4c7d0d72-72b9-45e9-b6ab-d1f22edf1a07,,LATANOPROST,LATANOPROST,LATANOPROST,LATANOPROST,Drug,N/A,,
45c40c53-95fb-42e0-af77-483d0884dbd2,,ALPROZALAM,ALPROZALAM,ALPROZALAM,ALPROZALAM,Drug,N/A,,
96e571b3-282a-47c8-8830-480e87e97589,,ALFUZOSINE,ALFUZOSINE,ALFUZOSINE,ALFUZOSINE,Drug,N/A,,
c46d0b6c-005d-47e5-8044-d9a4266db177,,CHLORHYDRATE D'ALFUZOSINE,CHLORHYDRATE D'ALFUZOSINE,CHLORHYDRATE D'ALFUZOSINE,CHLORHYDRATE D'ALFUZOSINE,Drug,N/A,,
89081d66-f2da-42da-83a3-7389470c628e,,CÉFUROXIME AXÉTIL,CÉFUROXIME AXÉTIL,CÉFUROXIME AXÉTIL,CÉFUROXIME AXÉTIL,Drug,N/A,,
862ca798-de54-4b50-b057-a21b9e20134c,,LIDOCAINE / NAPHTAZOLINE,LIDOCAINE / NAPHTAZOLINE,LIDOCAINE / NAPHTAZOLINE,LIDOCAINE / NAPHTAZOLINE,Drug,N/A,,
7857c2e2-47f9-485e-be05-ee880de9a9db,,PARACETAMOL / SALICYLAMIDE / CHLOR ,PARACETAMOL / SALICYLAMIDE / CHLOR ,PARACETAMOL / SALICYLAMIDE / CHLOR ,PARACETAMOL / SALICYLAMIDE / CHLOR ,Drug,N/A,,
d5e0fd6e-0054-47b2-adc1-4ad98f7cab84,,KÉTOTIFENE,KÉTOTIFENE,KÉTOTIFENE,KÉTOTIFENE,Drug,N/A,,
b6022d1d-14b4-4d41-b90a-1d7c3727a3c7,,CHLORHYDRATE DELERCANIDIPINE,CHLORHYDRATE DELERCANIDIPINE,CHLORHYDRATE DELERCANIDIPINE,CHLORHYDRATE DELERCANIDIPINE,Drug,N/A,,
9ca8c8e3-ef43-42b7-8040-d7756f71f18a,,CARBOPLATINE,CARBOPLATINE,CARBOPLATINE,CARBOPLATINE,Drug,N/A,,
1d490c8e-4b5a-4fb2-981b-418319749105,,VALACICLOVIR,VALACICLOVIR,VALACICLOVIR,VALACICLOVIR,Drug,N/A,,
2b7239cb-c000-4c95-8e1c-37921eb39ff1,,ETOFÉNAMATE,ETOFÉNAMATE,ETOFÉNAMATE,ETOFÉNAMATE,Drug,N/A,,
f99f3e50-a698-4977-af1c-498a989a7d74,,CÉFUROXIME,CÉFUROXIME,CÉFUROXIME,CÉFUROXIME,Drug,N/A,,
148fff37-9228-464a-8c8d-dfc0088edf3d,,ALLOPURINOL,ALLOPURINOL,ALLOPURINOL,ALLOPURINOL,Drug,N/A,,
